mmsi,timestamp,lat,lon,speed_knots,course_deg
100000004,2019-07-29T00:15:00,-9.43599,-30.08652,11.6,267.5
100000005,2019-07-29T00:15:00,-9.06925,-31.50287,14.7,124.1
100000003,2019-07-29T00:20:00,-8.33426,-28.64562,14.1,23.0
100000004,2019-07-29T00:20:00,-9.43614,-30.08994,13.9,267.5
100000005,2019-07-29T00:20:00,-9.07255,-31.498,13.8,124.1
100000003,2019-07-29T00:25:00,-8.32963,-28.64365,11.9,23.0
100000004,2019-07-29T00:25:00,-9.43628,-30.09337,13.6,267.5
100000005,2019-07-29T00:25:00,-9.07584,-31.49313,13.7,124.1
100000003,2019-07-29T00:30:00,-8.32499,-28.64167,13.5,23.0
100000004,2019-07-29T00:30:00,-9.43643,-30.09679,11.1,267.5
100000005,2019-07-29T00:30:00,-9.07914,-31.48826,11.9,124.1
100000003,2019-07-29T00:35:00,-8.32035,-28.6397,11.3,23.0
100000004,2019-07-29T00:35:00,-9.43658,-30.10022,11.9,267.5
100000005,2019-07-29T00:35:00,-9.08244,-31.48339,13.6,124.1
100000003,2019-07-29T00:40:00,-8.31571,-28.63773,11.2,23.0
100000004,2019-07-29T00:40:00,-9.43673,-30.10364,11.9,267.5
100000005,2019-07-29T00:40:00,-9.08574,-31.47852,12.6,124.1
100000003,2019-07-29T00:45:00,-8.31107,-28.63575,13.1,23.0
100000004,2019-07-29T00:45:00,-9.43687,-30.10707,13.7,267.5
100000005,2019-07-29T00:45:00,-9.08904,-31.47365,13.6,124.1
100000003,2019-07-29T00:50:00,-8.30643,-28.63378,13.2,23.0
100000004,2019-07-29T00:50:00,-9.43702,-30.11049,11.1,267.5
100000005,2019-07-29T00:50:00,-9.09233,-31.46878,11.4,124.1
100000003,2019-07-29T00:55:00,-8.30179,-28.63181,13.5,23.0
100000004,2019-07-29T00:55:00,-9.43717,-30.11392,11.4,267.5
100000005,2019-07-29T00:55:00,-9.09563,-31.46391,13.6,124.1
100000003,2019-07-29T01:00:00,-8.29715,-28.62983,13.9,23.0
100000004,2019-07-29T01:00:00,-9.43732,-30.11734,14.2,267.5
100000005,2019-07-29T01:00:00,-9.09893,-31.45904,15.0,124.1
100000003,2019-07-29T01:05:00,-8.29251,-28.62786,14.9,23.0
100000004,2019-07-29T01:05:00,-9.43746,-30.12077,11.7,267.5
100000005,2019-07-29T01:05:00,-9.10223,-31.45417,11.2,124.1
100000003,2019-07-29T01:10:00,-8.28787,-28.62589,13.1,23.0
100000004,2019-07-29T01:10:00,-9.43761,-30.12419,13.6,267.5
100000005,2019-07-29T01:10:00,-9.10552,-31.4493,14.9,124.1
100000003,2019-07-29T01:15:00,-8.28323,-28.62392,12.3,23.0
100000004,2019-07-29T01:15:00,-9.43776,-30.12762,12.0,267.5
100000005,2019-07-29T01:15:00,-9.10882,-31.44443,12.6,124.1
100000003,2019-07-29T01:20:00,-8.27859,-28.62194,14.2,23.0
100000004,2019-07-29T01:20:00,-9.43791,-30.13104,11.4,267.5
100000005,2019-07-29T01:20:00,-9.11212,-31.43956,14.5,124.1
100000003,2019-07-29T01:25:00,-8.27395,-28.61997,12.1,23.0
100000004,2019-07-29T01:25:00,-9.43805,-30.13447,12.0,267.5
100000005,2019-07-29T01:25:00,-9.11542,-31.43469,14.1,124.1
100000003,2019-07-29T01:30:00,-8.26931,-28.618,12.8,23.0
100000004,2019-07-29T01:30:00,-9.4382,-30.13789,13.9,267.5
100000005,2019-07-29T01:30:00,-9.11871,-31.42982,13.3,124.1
100000003,2019-07-29T01:35:00,-8.26467,-28.61602,11.3,23.0
100000004,2019-07-29T01:35:00,-9.43835,-30.14132,14.4,267.5
100000005,2019-07-29T01:35:00,-9.12201,-31.42494,14.0,124.1
100000003,2019-07-29T01:40:00,-8.26003,-28.61405,11.1,23.0
100000004,2019-07-29T01:40:00,-9.4385,-30.14474,14.3,267.5
100000005,2019-07-29T01:40:00,-9.12531,-31.42007,14.5,124.1
100000003,2019-07-29T01:45:00,-8.25539,-28.61208,14.9,23.0
100000004,2019-07-29T01:45:00,-9.43865,-30.14817,12.6,267.5
100000005,2019-07-29T01:45:00,-9.12861,-31.4152,12.6,124.1
100000003,2019-07-29T01:50:00,-8.25075,-28.6101,14.3,23.0
100000004,2019-07-29T01:50:00,-9.43879,-30.15159,13.7,267.5
100000005,2019-07-29T01:50:00,-9.1319,-31.41033,12.3,124.1
100000003,2019-07-29T01:55:00,-8.24611,-28.60813,13.8,23.0
100000004,2019-07-29T01:55:00,-9.43894,-30.15502,11.8,267.5
100000005,2019-07-29T01:55:00,-9.1352,-31.40546,13.7,124.1
100000003,2019-07-29T02:00:00,-8.24147,-28.60616,12.6,23.0
100000004,2019-07-29T02:00:00,-9.43909,-30.15844,12.2,267.5
100000005,2019-07-29T02:00:00,-9.1385,-31.40059,14.2,124.1
100000003,2019-07-29T02:05:00,-8.23683,-28.60418,11.7,23.0
100000004,2019-07-29T02:05:00,-9.43924,-30.16187,14.6,267.5
100000005,2019-07-29T02:05:00,-9.1418,-31.39572,14.0,124.1
100000003,2019-07-29T02:10:00,-8.23219,-28.60221,11.6,23.0
100000004,2019-07-29T02:10:00,-9.43938,-30.16529,11.1,267.5
100000005,2019-07-29T02:10:00,-9.14509,-31.39085,14.2,124.1
100000003,2019-07-29T02:15:00,-8.22755,-28.60024,12.0,23.0
100000004,2019-07-29T02:15:00,-9.43953,-30.16872,11.3,267.5
100000005,2019-07-29T02:15:00,-9.14839,-31.38598,12.7,124.1
100000003,2019-07-29T02:20:00,-8.22291,-28.59826,13.2,23.0
100000004,2019-07-29T02:20:00,-9.43968,-30.17214,11.8,267.5
100000005,2019-07-29T02:20:00,-9.15169,-31.38111,14.3,124.1
100000003,2019-07-29T02:25:00,-8.21827,-28.59629,13.9,23.0
100000004,2019-07-29T02:25:00,-9.43983,-30.17557,11.1,267.5
100000005,2019-07-29T02:25:00,-9.15499,-31.37624,11.5,124.1
100000003,2019-07-29T02:30:00,-8.21363,-28.59432,13.6,23.0
100000004,2019-07-29T02:30:00,-9.43997,-30.17899,11.7,267.5
100000005,2019-07-29T02:30:00,-9.15829,-31.37137,13.2,124.1
100000003,2019-07-29T02:35:00,-8.20899,-28.59234,12.1,23.0
100000004,2019-07-29T02:35:00,-9.44012,-30.18242,13.3,267.5
100000005,2019-07-29T02:35:00,-9.16158,-31.3665,11.0,124.1
100000003,2019-07-29T02:40:00,-8.20435,-28.59037,14.8,23.0
100000004,2019-07-29T02:40:00,-9.44027,-30.18584,12.7,267.5
100000005,2019-07-29T02:40:00,-9.16488,-31.36163,12.3,124.1
100000003,2019-07-29T02:45:00,-8.19971,-28.5884,14.0,23.0
100000004,2019-07-29T02:45:00,-9.44042,-30.18927,14.6,267.5
100000005,2019-07-29T02:45:00,-9.16818,-31.35676,12.5,124.1
100000003,2019-07-29T02:50:00,-8.19507,-28.58642,13.2,23.0
100000004,2019-07-29T02:50:00,-9.44056,-30.19269,14.3,267.5
100000005,2019-07-29T02:50:00,-9.17148,-31.35189,12.6,124.1
100000003,2019-07-29T02:55:00,-8.19043,-28.58445,13.4,23.0
100000004,2019-07-29T02:55:00,-9.44071,-30.19612,12.4,267.5
100000005,2019-07-29T02:55:00,-9.17477,-31.34702,13.8,124.1
100000003,2019-07-29T03:00:00,-8.18579,-28.58248,12.7,23.0
100000004,2019-07-29T03:00:00,-9.44086,-30.19954,12.0,267.5
100000005,2019-07-29T03:00:00,-9.17807,-31.34215,12.6,124.1
100000003,2019-07-29T03:05:00,-8.18115,-28.58051,12.0,23.0
100000004,2019-07-29T03:05:00,-9.44101,-30.20297,12.5,267.5
100000005,2019-07-29T03:05:00,-9.18137,-31.33728,12.8,124.1
100000003,2019-07-29T03:10:00,-8.17651,-28.57853,12.4,23.0
100000004,2019-07-29T03:10:00,-9.44115,-30.20639,13.4,267.5
100000005,2019-07-29T03:10:00,-9.18467,-31.33241,12.0,124.1
100000003,2019-07-29T03:15:00,-8.17187,-28.57656,14.0,23.0
100000004,2019-07-29T03:15:00,-9.4413,-30.20982,12.1,267.5
100000005,2019-07-29T03:15:00,-9.18796,-31.32754,12.5,124.1
100000003,2019-07-29T03:20:00,-8.16723,-28.57459,11.1,23.0
100000004,2019-07-29T03:20:00,-9.44145,-30.21324,13.5,267.5
100000005,2019-07-29T03:20:00,-9.19126,-31.32267,11.9,124.1
100000003,2019-07-29T03:25:00,-8.16259,-28.57261,11.5,23.0
100000004,2019-07-29T03:25:00,-9.4416,-30.21667,12.6,267.5
100000005,2019-07-29T03:25:00,-9.19456,-31.3178,11.3,124.1
100000003,2019-07-29T03:30:00,-8.15795,-28.57064,11.2,23.0
100000004,2019-07-29T03:30:00,-9.44175,-30.22009,13.2,267.5
100000005,2019-07-29T03:30:00,-9.19786,-31.31293,13.4,124.1
100000003,2019-07-29T03:35:00,-8.15331,-28.56867,11.2,23.0
100000004,2019-07-29T03:35:00,-9.44189,-30.22352,12.7,267.5
100000005,2019-07-29T03:35:00,-9.20115,-31.30806,13.7,124.1
240000000,2019-07-29T03:35:00,-9.87326,-30.55208,14.5,130.0
100000003,2019-07-29T03:40:00,-8.14867,-28.56669,14.4,23.0
100000004,2019-07-29T03:40:00,-9.44204,-30.22694,12.2,267.5
100000005,2019-07-29T03:40:00,-9.20445,-31.30319,13.5,124.1
240000000,2019-07-29T03:40:00,-9.88194,-30.54167,14.5,130.0
100000003,2019-07-29T03:45:00,-8.14403,-28.56472,13.8,23.0
100000004,2019-07-29T03:45:00,-9.44219,-30.23037,14.8,267.5
100000005,2019-07-29T03:45:00,-9.20775,-31.29832,12.9,124.1
240000000,2019-07-29T03:45:00,-9.89062,-30.53125,14.5,130.0
100000003,2019-07-29T03:50:00,-8.13939,-28.56275,12.9,23.0
100000004,2019-07-29T03:50:00,-9.44234,-30.23379,14.1,267.5
100000005,2019-07-29T03:50:00,-9.21105,-31.29345,12.5,124.1
240000000,2019-07-29T03:50:00,-9.89931,-30.52083,14.5,130.0
100000003,2019-07-29T03:55:00,-8.13475,-28.56077,11.4,23.0
100000004,2019-07-29T03:55:00,-9.44248,-30.23722,11.6,267.5
100000005,2019-07-29T03:55:00,-9.21435,-31.28858,14.5,124.1
240000000,2019-07-29T03:55:00,-9.90799,-30.51042,14.5,130.0
100000003,2019-07-29T04:00:00,-8.13011,-28.5588,13.0,23.0
100000004,2019-07-29T04:00:00,-9.44263,-30.24064,14.5,267.5
100000005,2019-07-29T04:00:00,-9.21764,-31.28371,13.1,124.1
240000000,2019-07-29T04:00:00,-9.91667,-30.5,14.5,130.0
100000003,2019-07-29T04:05:00,-8.12547,-28.55683,12.9,23.0
100000004,2019-07-29T04:05:00,-9.44278,-30.24407,12.9,267.5
100000005,2019-07-29T04:05:00,-9.22094,-31.27884,12.9,124.1
240000000,2019-07-29T04:05:00,-9.92535,-30.48958,14.5,130.0
100000003,2019-07-29T04:10:00,-8.12083,-28.55485,11.7,23.0
100000004,2019-07-29T04:10:00,-9.44293,-30.24749,14.6,267.5
100000005,2019-07-29T04:10:00,-9.22424,-31.27397,11.1,124.1
240000000,2019-07-29T04:10:00,-9.93403,-30.47917,14.5,130.0
100000003,2019-07-29T04:15:00,-8.11619,-28.55288,12.7,23.0
100000004,2019-07-29T04:15:00,-9.44307,-30.25092,14.2,267.5
100000005,2019-07-29T04:15:00,-9.22754,-31.2691,12.4,124.1
240000000,2019-07-29T04:15:00,-9.94271,-30.46875,14.5,130.0
100000003,2019-07-29T04:20:00,-8.11155,-28.55091,12.6,23.0
100000004,2019-07-29T04:20:00,-9.44322,-30.25434,12.7,267.5
100000005,2019-07-29T04:20:00,-9.23083,-31.26423,12.5,124.1
240000000,2019-07-29T04:20:00,-9.95139,-30.45833,14.5,130.0
100000003,2019-07-29T04:25:00,-8.10691,-28.54893,13.5,23.0
100000004,2019-07-29T04:25:00,-9.44337,-30.25777,11.1,267.5
100000005,2019-07-29T04:25:00,-9.23413,-31.25936,12.6,124.1
240000000,2019-07-29T04:25:00,-9.96007,-30.44792,14.5,130.0
100000003,2019-07-29T04:30:00,-8.10227,-28.54696,13.5,23.0
100000004,2019-07-29T04:30:00,-9.44352,-30.26119,12.1,267.5
100000005,2019-07-29T04:30:00,-9.23743,-31.25449,13.3,124.1
240000000,2019-07-29T04:30:00,-9.96875,-30.4375,14.5,130.0
100000003,2019-07-29T04:35:00,-8.09763,-28.54499,11.2,23.0
100000004,2019-07-29T04:35:00,-9.44366,-30.26462,13.2,267.5
100000005,2019-07-29T04:35:00,-9.24073,-31.24962,13.1,124.1
240000000,2019-07-29T04:35:00,-9.97743,-30.42708,14.5,130.0
100000003,2019-07-29T04:40:00,-8.09299,-28.54302,12.5,23.0
100000004,2019-07-29T04:40:00,-9.44381,-30.26804,13.5,267.5
100000005,2019-07-29T04:40:00,-9.24402,-31.24475,13.4,124.1
240000000,2019-07-29T04:40:00,-9.98611,-30.41667,14.5,130.0
100000003,2019-07-29T04:45:00,-8.08835,-28.54104,13.5,23.0
100000004,2019-07-29T04:45:00,-9.44396,-30.27147,12.0,267.5
100000005,2019-07-29T04:45:00,-9.24732,-31.23988,14.1,124.1
240000000,2019-07-29T04:45:00,-9.99479,-30.40625,14.5,130.0
100000003,2019-07-29T04:50:00,-8.08371,-28.53907,13.0,23.0
100000004,2019-07-29T04:50:00,-9.44411,-30.27489,11.6,267.5
100000005,2019-07-29T04:50:00,-9.25062,-31.23501,14.3,124.1
240000000,2019-07-29T04:50:00,-10.00347,-30.39583,14.5,130.0
100000003,2019-07-29T04:55:00,-8.07907,-28.5371,14.4,23.0
100000004,2019-07-29T04:55:00,-9.44426,-30.27832,14.3,267.5
100000005,2019-07-29T04:55:00,-9.25392,-31.23014,13.9,124.1
240000000,2019-07-29T04:55:00,-10.01215,-30.38542,14.5,130.0
100000003,2019-07-29T05:00:00,-8.07443,-28.53512,13.6,23.0
100000004,2019-07-29T05:00:00,-9.4444,-30.28174,14.9,267.5
100000005,2019-07-29T05:00:00,-9.25721,-31.22527,14.8,124.1
240000000,2019-07-29T05:00:00,-10.02083,-30.375,14.5,130.0
100000003,2019-07-29T05:05:00,-8.06979,-28.53315,11.7,23.0
100000004,2019-07-29T05:05:00,-9.44455,-30.28517,13.1,267.5
100000005,2019-07-29T05:05:00,-9.26051,-31.2204,11.1,124.1
240000000,2019-07-29T05:05:00,-10.02951,-30.36458,14.5,130.0
100000003,2019-07-29T05:10:00,-8.06515,-28.53118,11.3,23.0
100000004,2019-07-29T05:10:00,-9.4447,-30.28859,11.7,267.5
100000005,2019-07-29T05:10:00,-9.26381,-31.21553,11.8,124.1
240000000,2019-07-29T05:10:00,-10.03819,-30.35417,14.5,130.0
100000003,2019-07-29T05:15:00,-8.06051,-28.5292,13.6,23.0
100000004,2019-07-29T05:15:00,-9.44485,-30.29202,12.1,267.5
100000005,2019-07-29T05:15:00,-9.26711,-31.21066,11.0,124.1
240000000,2019-07-29T05:15:00,-10.04687,-30.34375,14.5,130.0
100000003,2019-07-29T05:20:00,-8.05587,-28.52723,11.1,23.0
100000004,2019-07-29T05:20:00,-9.44499,-30.29544,11.1,267.5
100000005,2019-07-29T05:20:00,-9.2704,-31.20579,13.6,124.1
240000000,2019-07-29T05:20:00,-10.05556,-30.33333,14.5,130.0
100000003,2019-07-29T05:25:00,-8.05123,-28.52526,13.3,23.0
100000004,2019-07-29T05:25:00,-9.44514,-30.29887,14.7,267.5
100000005,2019-07-29T05:25:00,-9.2737,-31.20092,14.6,124.1
240000000,2019-07-29T05:25:00,-10.06424,-30.32292,14.5,130.0
100000003,2019-07-29T05:30:00,-8.04659,-28.52328,14.8,23.0
100000004,2019-07-29T05:30:00,-9.44529,-30.30229,11.5,267.5
100000005,2019-07-29T05:30:00,-9.277,-31.19605,12.0,124.1
240000000,2019-07-29T05:30:00,-10.07292,-30.3125,14.5,130.0
100000003,2019-07-29T05:35:00,-8.04195,-28.52131,13.3,23.0
100000004,2019-07-29T05:35:00,-9.44544,-30.30572,13.3,267.5
100000005,2019-07-29T05:35:00,-9.2803,-31.19118,14.7,124.1
240000000,2019-07-29T05:35:00,-10.0816,-30.30208,14.5,130.0
100000003,2019-07-29T05:40:00,-8.03731,-28.51934,12.6,23.0
100000004,2019-07-29T05:40:00,-9.44558,-30.30914,12.1,267.5
100000005,2019-07-29T05:40:00,-9.2836,-31.18631,11.2,124.1
240000000,2019-07-29T05:40:00,-10.09028,-30.29167,14.5,130.0
100000003,2019-07-29T05:45:00,-8.03267,-28.51736,13.6,23.0
100000004,2019-07-29T05:45:00,-9.44573,-30.31257,13.2,267.5
100000005,2019-07-29T05:45:00,-9.28689,-31.18144,14.7,124.1
240000000,2019-07-29T05:45:00,-10.09896,-30.28125,14.5,130.0
100000003,2019-07-29T05:50:00,-8.02803,-28.51539,12.8,23.0
100000004,2019-07-29T05:50:00,-9.44588,-30.31599,13.6,267.5
100000005,2019-07-29T05:50:00,-9.29019,-31.17657,12.4,124.1
240000000,2019-07-29T05:50:00,-10.10764,-30.27083,14.5,130.0
100000003,2019-07-29T05:55:00,-8.02339,-28.51342,13.2,23.0
100000004,2019-07-29T05:55:00,-9.44603,-30.31942,14.3,267.5
100000005,2019-07-29T05:55:00,-9.29349,-31.1717,11.4,124.1
240000000,2019-07-29T05:55:00,-10.11632,-30.26042,14.5,130.0
100000003,2019-07-29T06:00:00,-8.01875,-28.51144,14.8,23.0
100000004,2019-07-29T06:00:00,-9.44617,-30.32284,11.8,267.5
100000005,2019-07-29T06:00:00,-9.29679,-31.16683,12.9,124.1
240000000,2019-07-29T06:00:00,-10.125,-30.25,14.5,130.0
100000003,2019-07-29T06:05:00,-8.01411,-28.50947,12.5,23.0
100000004,2019-07-29T06:05:00,-9.44632,-30.32627,11.0,267.5
100000005,2019-07-29T06:05:00,-9.30008,-31.16196,12.0,124.1
240000000,2019-07-29T06:05:00,-10.13368,-30.23958,14.5,130.0
100000003,2019-07-29T06:10:00,-8.00947,-28.5075,14.8,23.0
100000004,2019-07-29T06:10:00,-9.44647,-30.32969,11.5,267.5
100000005,2019-07-29T06:10:00,-9.30338,-31.15709,12.1,124.1
240000000,2019-07-29T06:10:00,-10.14236,-30.22917,14.5,130.0
100000003,2019-07-29T06:15:00,-8.00483,-28.50553,14.6,23.0
100000004,2019-07-29T06:15:00,-9.44662,-30.33312,14.6,267.5
100000005,2019-07-29T06:15:00,-9.30668,-31.15222,12.2,124.1
240000000,2019-07-29T06:15:00,-10.15104,-30.21875,14.5,130.0
100000003,2019-07-29T06:20:00,-8.00019,-28.50355,11.8,23.0
100000004,2019-07-29T06:20:00,-9.44677,-30.33654,14.5,267.5
100000005,2019-07-29T06:20:00,-9.30998,-31.14735,14.2,124.1
240000000,2019-07-29T06:20:00,-10.15972,-30.20833,14.5,130.0
100000003,2019-07-29T06:25:00,-7.99555,-28.50158,11.3,23.0
100000004,2019-07-29T06:25:00,-9.44691,-30.33997,13.4,267.5
100000005,2019-07-29T06:25:00,-9.31327,-31.14248,13.2,124.1
240000000,2019-07-29T06:25:00,-10.1684,-30.19792,14.5,130.0
100000003,2019-07-29T06:30:00,-7.99091,-28.49961,11.4,23.0
100000004,2019-07-29T06:30:00,-9.44706,-30.34339,13.4,267.5
100000005,2019-07-29T06:30:00,-9.31657,-31.13761,12.2,124.1
240000000,2019-07-29T06:30:00,-10.17708,-30.1875,14.5,130.0
100000003,2019-07-29T06:35:00,-7.98627,-28.49763,11.1,23.0
100000004,2019-07-29T06:35:00,-9.44721,-30.34682,13.7,267.5
100000005,2019-07-29T06:35:00,-9.31987,-31.13273,13.4,124.1
240000000,2019-07-29T06:35:00,-10.18576,-30.17708,14.5,130.0
100000003,2019-07-29T06:40:00,-7.98163,-28.49566,11.4,23.0
100000004,2019-07-29T06:40:00,-9.44736,-30.35024,11.7,267.5
100000005,2019-07-29T06:40:00,-9.32317,-31.12786,13.9,124.1
240000000,2019-07-29T06:40:00,-10.19444,-30.16667,14.5,130.0
100000003,2019-07-29T06:45:00,-7.97699,-28.49369,13.7,23.0
100000004,2019-07-29T06:45:00,-9.4475,-30.35367,14.7,267.5
100000005,2019-07-29T06:45:00,-9.32646,-31.12299,12.1,124.1
240000000,2019-07-29T06:45:00,-10.20312,-30.15625,14.5,130.0
100000003,2019-07-29T06:50:00,-7.97235,-28.49171,11.3,23.0
100000004,2019-07-29T06:50:00,-9.44765,-30.35709,12.7,267.5
100000005,2019-07-29T06:50:00,-9.32976,-31.11812,12.7,124.1
240000000,2019-07-29T06:50:00,-10.21181,-30.14583,14.5,130.0
100000003,2019-07-29T06:55:00,-7.96771,-28.48974,12.3,23.0
100000004,2019-07-29T06:55:00,-9.4478,-30.36052,12.5,267.5
100000005,2019-07-29T06:55:00,-9.33306,-31.11325,11.5,124.1
240000000,2019-07-29T06:55:00,-10.22049,-30.13542,14.5,130.0
100000003,2019-07-29T07:00:00,-7.96307,-28.48777,14.4,23.0
100000004,2019-07-29T07:00:00,-9.44795,-30.36394,13.1,267.5
100000005,2019-07-29T07:00:00,-9.33636,-31.10838,11.7,124.1
240000000,2019-07-29T07:00:00,-10.22917,-30.125,14.5,130.0
100000003,2019-07-29T07:05:00,-7.95843,-28.48579,11.1,23.0
100000004,2019-07-29T07:05:00,-9.44809,-30.36737,11.2,267.5
100000005,2019-07-29T07:05:00,-9.33965,-31.10351,13.7,124.1
240000000,2019-07-29T07:05:00,-10.23785,-30.11458,14.5,130.0
100000003,2019-07-29T07:10:00,-7.95379,-28.48382,14.3,23.0
100000004,2019-07-29T07:10:00,-9.44824,-30.37079,11.7,267.5
100000005,2019-07-29T07:10:00,-9.34295,-31.09864,11.7,124.1
240000000,2019-07-29T07:10:00,-10.24653,-30.10417,14.5,130.0
100000003,2019-07-29T07:15:00,-7.94916,-28.48185,12.1,23.0
100000004,2019-07-29T07:15:00,-9.44839,-30.37422,14.0,267.5
100000005,2019-07-29T07:15:00,-9.34625,-31.09377,13.1,124.1
240000000,2019-07-29T07:15:00,-10.25521,-30.09375,14.5,130.0
100000003,2019-07-29T07:20:00,-7.94452,-28.47987,11.5,23.0
100000004,2019-07-29T07:20:00,-9.44854,-30.37764,11.3,267.5
100000005,2019-07-29T07:20:00,-9.34955,-31.0889,13.8,124.1
240000000,2019-07-29T07:20:00,-10.26389,-30.08333,14.5,130.0
100000003,2019-07-29T07:25:00,-7.93988,-28.4779,13.8,23.0
100000004,2019-07-29T07:25:00,-9.44868,-30.38107,13.4,267.5
100000005,2019-07-29T07:25:00,-9.35285,-31.08403,11.4,124.1
240000000,2019-07-29T07:25:00,-10.27257,-30.07292,14.5,130.0
100000003,2019-07-29T07:30:00,-7.93524,-28.47593,13.5,23.0
100000004,2019-07-29T07:30:00,-9.44883,-30.38449,12.0,267.5
100000005,2019-07-29T07:30:00,-9.35614,-31.07916,13.3,124.1
240000000,2019-07-29T07:30:00,-10.28125,-30.0625,14.5,130.0
100000003,2019-07-29T07:35:00,-7.9306,-28.47395,14.5,23.0
100000004,2019-07-29T07:35:00,-9.44898,-30.38792,12.6,267.5
100000005,2019-07-29T07:35:00,-9.35944,-31.07429,12.0,124.1
240000000,2019-07-29T07:35:00,-10.28993,-30.05208,14.5,130.0
100000003,2019-07-29T07:40:00,-7.92596,-28.47198,13.9,23.0
100000004,2019-07-29T07:40:00,-9.44913,-30.39134,12.2,267.5
100000005,2019-07-29T07:40:00,-9.36274,-31.06942,14.9,124.1
240000000,2019-07-29T07:40:00,-10.29861,-30.04167,14.5,130.0
100000003,2019-07-29T07:45:00,-7.92132,-28.47001,14.2,23.0
100000004,2019-07-29T07:45:00,-9.44927,-30.39477,12.4,267.5
100000005,2019-07-29T07:45:00,-9.36604,-31.06455,12.9,124.1
240000000,2019-07-29T07:45:00,-10.30729,-30.03125,14.5,130.0
100000003,2019-07-29T07:50:00,-7.91668,-28.46803,12.1,23.0
100000004,2019-07-29T07:50:00,-9.44942,-30.39819,13.9,267.5
100000005,2019-07-29T07:50:00,-9.36933,-31.05968,14.2,124.1
240000000,2019-07-29T07:50:00,-10.31597,-30.02083,14.5,130.0
100000003,2019-07-29T07:55:00,-7.91204,-28.46606,11.7,23.0
100000004,2019-07-29T07:55:00,-9.44957,-30.40162,12.2,267.5
100000005,2019-07-29T07:55:00,-9.37263,-31.05481,13.2,124.1
240000000,2019-07-29T07:55:00,-10.32465,-30.01042,14.5,130.0
100000003,2019-07-29T08:00:00,-7.9074,-28.46409,14.0,23.0
100000004,2019-07-29T08:00:00,-9.44972,-30.40504,13.3,267.5
100000005,2019-07-29T08:00:00,-9.37593,-31.04994,11.2,124.1
240000000,2019-07-29T08:00:00,-10.33333,-30.0,14.5,130.0
100000003,2019-07-29T08:05:00,-7.90276,-28.46212,14.2,23.0
100000004,2019-07-29T08:05:00,-9.44987,-30.40847,12.9,267.5
100000005,2019-07-29T08:05:00,-9.37923,-31.04507,13.5,124.1
240000000,2019-07-29T08:05:00,-10.34201,-29.98958,14.5,130.0
100000003,2019-07-29T08:10:00,-7.89812,-28.46014,15.0,23.0
100000004,2019-07-29T08:10:00,-9.45001,-30.41189,13.7,267.5
100000005,2019-07-29T08:10:00,-9.38252,-31.0402,14.8,124.1
240000000,2019-07-29T08:10:00,-10.35069,-29.97917,14.5,130.0
100000003,2019-07-29T08:15:00,-7.89348,-28.45817,12.7,23.0
100000004,2019-07-29T08:15:00,-9.45016,-30.41532,14.7,267.5
100000005,2019-07-29T08:15:00,-9.38582,-31.03533,13.4,124.1
240000000,2019-07-29T08:15:00,-10.35937,-29.96875,14.5,130.0
100000003,2019-07-29T08:20:00,-7.88884,-28.4562,12.5,23.0
100000004,2019-07-29T08:20:00,-9.45031,-30.41874,13.9,267.5
100000005,2019-07-29T08:20:00,-9.38912,-31.03046,14.3,124.1
240000000,2019-07-29T08:20:00,-10.36806,-29.95833,14.5,130.0
100000003,2019-07-29T08:25:00,-7.8842,-28.45422,14.1,23.0
100000004,2019-07-29T08:25:00,-9.45046,-30.42217,11.9,267.5
100000005,2019-07-29T08:25:00,-9.39242,-31.02559,14.5,124.1
240000000,2019-07-29T08:25:00,-10.37674,-29.94792,14.5,130.0
100000003,2019-07-29T08:30:00,-7.87956,-28.45225,12.4,23.0
100000004,2019-07-29T08:30:00,-9.4506,-30.42559,11.1,267.5
100000005,2019-07-29T08:30:00,-9.39571,-31.02072,11.9,124.1
240000000,2019-07-29T08:30:00,-10.38542,-29.9375,14.5,130.0
100000003,2019-07-29T08:35:00,-7.87492,-28.45028,14.7,23.0
100000004,2019-07-29T08:35:00,-9.45075,-30.42902,12.0,267.5
100000005,2019-07-29T08:35:00,-9.39901,-31.01585,11.8,124.1
240000000,2019-07-29T08:35:00,-10.3941,-29.92708,14.5,130.0
100000003,2019-07-29T08:40:00,-7.87028,-28.4483,14.4,23.0
100000004,2019-07-29T08:40:00,-9.4509,-30.43244,13.4,267.5
100000005,2019-07-29T08:40:00,-9.40231,-31.01098,13.4,124.1
240000000,2019-07-29T08:40:00,-10.40278,-29.91667,14.5,130.0
100000003,2019-07-29T08:45:00,-7.86564,-28.44633,12.7,23.0
100000004,2019-07-29T08:45:00,-9.45105,-30.43587,11.2,267.5
100000005,2019-07-29T08:45:00,-9.40561,-31.00611,12.6,124.1
240000000,2019-07-29T08:45:00,-10.41146,-29.90625,14.5,130.0
100000003,2019-07-29T08:50:00,-7.861,-28.44436,14.0,23.0
100000004,2019-07-29T08:50:00,-9.45119,-30.43929,13.0,267.5
100000005,2019-07-29T08:50:00,-9.4089,-31.00124,14.4,124.1
240000000,2019-07-29T08:50:00,-10.42014,-29.89583,14.5,130.0
100000003,2019-07-29T08:55:00,-7.85636,-28.44238,14.0,23.0
100000004,2019-07-29T08:55:00,-9.45134,-30.44272,13.4,267.5
